
2024/11/03 (19:19:06) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/03 (22:03:45) | ===> btop++ v.1.4.0
2024/11/03 (22:03:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/03 (22:03:45) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/04 (21:58:02) | ===> btop++ v.1.4.0
2024/11/04 (21:58:02) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/04 (21:58:02) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/05 (18:31:15) | ===> btop++ v.1.4.0
2024/11/05 (18:31:15) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/05 (18:31:15) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/06 (15:44:54) | ===> btop++ v.1.4.0
2024/11/06 (15:44:54) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/06 (15:44:54) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/07 (20:47:58) | ===> btop++ v.1.4.0
2024/11/07 (20:47:58) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/07 (20:47:58) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/07 (20:56:18) | ===> btop++ v.1.4.0
2024/11/07 (20:56:18) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/07 (20:56:18) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/08 (23:18:44) | ===> btop++ v.1.4.0
2024/11/08 (23:18:44) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/08 (23:18:44) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/09 (23:12:17) | ===> btop++ v.1.4.0
2024/11/09 (23:12:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/09 (23:12:17) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/09 (23:17:02) | ===> btop++ v.1.4.0
2024/11/09 (23:17:02) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/09 (23:17:02) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/10 (20:55:42) | ===> btop++ v.1.4.0
2024/11/10 (20:55:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/10 (20:55:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/10 (20:57:06) | ===> btop++ v.1.4.0
2024/11/10 (20:57:06) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/10 (20:57:06) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/13 (21:42:56) | ===> btop++ v.1.4.0
2024/11/13 (21:42:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/13 (21:42:56) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/13 (21:46:38) | ===> btop++ v.1.4.0
2024/11/13 (21:46:38) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/13 (21:46:38) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/13 (21:47:04) | ===> btop++ v.1.4.0
2024/11/13 (21:47:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/13 (21:47:04) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/13 (21:48:40) | ===> btop++ v.1.4.0
2024/11/13 (21:48:40) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/13 (21:48:40) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/13 (21:54:22) | ===> btop++ v.1.4.0
2024/11/13 (21:54:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/13 (21:54:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/14 (19:58:01) | ===> btop++ v.1.4.0
2024/11/14 (19:58:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/14 (19:58:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/15 (20:24:13) | ===> btop++ v.1.4.0
2024/11/15 (20:24:13) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/15 (20:24:13) | WARNING: ROCm SMI: Failed to get PCIe throughput
